DscRecID,Full_citation,Authors,Year,Title,Source,Volume,Number,Publisher,PubPlace,Pagination
28740,"Lauret-Stepler, M., Bourjea, J., Roos, D., Pelletier, D., Ryan, P.G., Ciccione, S. and Grizel, H. 2007. Reproductive seasonality and trend of _Chelonia mydas_ in the SW Indian Ocean: a 20 yr study based on track counts. Endangered Species Research: 3: 217-227.","Lauret-Stepler, M., Bourjea, J., Roos, D., Pelletier, D., Ryan, P.G., Ciccione, S. and Grizel, H.",2007,Reproductive seasonality and trend of _Chelonia mydas_ in the SW Indian Ocean: a 20 yr study based on track counts.,Endangered Species Research,3,,,,217-227
2194,"Laurie, W. A., Lang, E. M. and Groves, C. P. 1983. _Rhinoceros unicornis_. Mammalian Species: : 6 pp.","Laurie, W. A., Lang, E. M. and Groves, C. P.",1983,_Rhinoceros unicornis_.,Mammalian Species,,211,,,6 pp.
2195,"Lavieren, L. P. van and Bosch M. L. 1977. Evaluation des densités de grands mammifères dans le Parc National de Bouba Ndjida, Cameroun. La Terre et la Vie: 31: 3-32.","Lavieren, L. P. van and Bosch M. L.",1977,"Evaluation des densités de grands mammifères dans le Parc National de Bouba Ndjida, Cameroun.",La Terre et la Vie,31,,,,3-32.
186,"Lavilla, E. O. and Ergueta, S. P. 1999. A new Bolivian species of the genus _Telmatobius_ (Anura: Leptodactylidae) with a humeral spine. Amphibia-Reptilia: 20: 55-64.","Lavilla, E. O. and Ergueta, S. P.",1999,A new Bolivian species of the genus _Telmatobius_ (Anura: Leptodactylidae) with a humeral spine.,Amphibia-Reptilia,20,1,,,55-64.
25227,"Lavrenchenko, L. A., Kruskop, S. V. and Morozov, P. N. 2004. Notes on the bats (Chiroptera) collected by the Joint Ethiopian-Russian Biological Expedition, with remarks on their systematics, distribution, and ecology. Bonner Zoologische Beiträge: 52: 127-147.","Lavrenchenko, L. A., Kruskop, S. V. and Morozov, P. N.",2004,"Notes on the bats (Chiroptera) collected by the Joint Ethiopian-Russian Biological Expedition, with remarks on their systematics, distribution, and ecology.",Bonner Zoologische Beiträge,52,01-Feb,,,127-147.
27315,"Lavrivière, S. and Walton, L. R. 1997. _Lynx rufus_. Mammalian Species: 563: 41122.","Lavrivière, S. and Walton, L. R.",1997,_Lynx rufus_.,Mammalian Species,563,,,,01-Aug
27800: 26121,"Lawson, D. P. 1993. The reptiles and amphibians of the Korup National Park Project, Cameroon. Herpetological Natural History : 1: 27-90.","Lawson, D. P.",1993,"The reptiles and amphibians of the Korup National Park Project, Cameroon.", Herpetological Natural History ,1,2,,,27-90
92,"Lawson, D. P. 1999. A new species of arboreal viper (Serpentes: Viperidae: _Atheris_) from Cameroon, Africa. Proceedings of the Biological Society of Washington: 112: 793-803.","Lawson, D. P.",1999,"A new species of arboreal viper (Serpentes: Viperidae: _Atheris_) from Cameroon, Africa.",Proceedings of the Biological Society of Washington,112,4,,,793-803.
229,"Lawson, D. P. 2000. A new caecilian from Cameroon, Africa (Amphibia: Gymnophiona: Scolecomorphidae). Herpetologica: 56: 77-80.","Lawson, D. P.",2000,"A new caecilian from Cameroon, Africa (Amphibia: Gymnophiona: Scolecomorphidae).",Herpetologica,56,1,,,77-80.
5120,"Lawson, D. P. 2000. Local harvest of hingeback tortoises, _Kinixys erosa_ and _K. homeana_, in southwestern Cameroon. Chelonian Conservation and Biology: 3: 722-729.","Lawson, D. P.",2000,"Local harvest of hingeback tortoises, _Kinixys erosa_ and _K. homeana_, in southwestern Cameroon.",Chelonian Conservation and Biology,3,4,,,722-729.
2196,"Lay, D. M. 1967. A study of the mammals of Iran. Fieldiana Zoology: 54: 1-282.","Lay, D. M.",1967,A study of the mammals of Iran.,Fieldiana Zoology,54,,,,1-282.
2990,"Laycock, G. 1983. Vanishing Naiads. Audubon: 85: 26-28.","Laycock, G.",1983,Vanishing Naiads.,Audubon,85,1,,,26-28.
12439,"Laydoo, R. S. 1988. The Buccoo reef complex. Geological Society of Trinidad and Tobago Newsletter: : .","Laydoo, R. S.",1988,The Buccoo reef complex.,Geological Society of Trinidad and Tobago Newsletter,,12,,,
6913,"Le Corre, M. 2000. Le Rossignol du Japon _Leiothrix lutea_ (Sylviidés, Timaliinés), nouvelle espèce introduite à la Réunion (Ocean Indien). Alauda: 68: 58-71.","Le Corre, M.",2000,"Le Rossignol du Japon _Leiothrix lutea_ (Sylviidés, Timaliinés), nouvelle espèce introduite à la Réunion (Ocean Indien).",Alauda,68,,,,58-71.
3439,"Le Gall, J.-Y., Lebeau, A. and Kopp, J. 1985. Evaluation de la production de tortues vertes _Chelonia mydas_ nouveau-nees sur les sites de ponte Europa et Tromelin (Ocean Indien). Oceanograph. Trop.: 20: 117-133.","Le Gall, J.-Y., Lebeau, A. and Kopp, J.",1985,Evaluation de la production de tortues vertes _Chelonia mydas_ nouveau-nees sur les sites de ponte Europa et Tromelin (Ocean Indien).,Oceanograph. Trop.,20,2,,,117-133.
27941,"Le Goff-Vitry, M.C., Rogers, A.D., and Baglow, D. 2004. A deep-sea slant on the molecular phylogeny of the Scleractinia. : 30: 167-177.","Le Goff-Vitry, M.C., Rogers, A.D., and Baglow, D.",2004,A deep-sea slant on the molecular phylogeny of the Scleractinia.,,30,,Molecular Phylogenetics and Evolution.,,167-177
7348,"Leader, P. J. 1994. Middendorff's Grasshopper Warbler: the first record for Hong Kong. Hong Kong Bird Report: : 123-131.","Leader, P. J.",1994,Middendorff's Grasshopper Warbler: the first record for Hong Kong.,Hong Kong Bird Report,,1993,,,123-131.
7344,"Leader, P. J. 1995. Yellow-streaked Warbler: the first records for Hong Kong. Hong Kong Bird Report: : 123-126.","Leader, P. J.",1995,Yellow-streaked Warbler: the first records for Hong Kong.,Hong Kong Bird Report,,1994,,,123-126.
7338,"Leader, P. J. 1996. Black-headed Bunting: the first records for Hong Kong. Hong Kong Bird Report: : 129-133.","Leader, P. J.",1996,Black-headed Bunting: the first records for Hong Kong.,Hong Kong Bird Report,,1995,,,129-133.
7327,"Leader, P. J. 1999. Little Gull: the first record for Hong Kong. Hong Kong Bird Report: : 118-119.","Leader, P. J.",1999,Little Gull: the first record for Hong Kong.,Hong Kong Bird Report,,1997,,,118-119.
7341,"Leader, P. J. and Leven, M. R. 1995. Pomarine Skua: the first record for Hong Kong. Hong Kong Bird Report: : 113-114.","Leader, P. J. and Leven, M. R.",1995,Pomarine Skua: the first record for Hong Kong.,Hong Kong Bird Report,,1994,,,113-114.
7336,"Leader, P. J. and Lewthwaite, R. W. 1996. Manchurian Reed Warbler: the first records for Hong Kong. Hong Kong Bird Report: : 119-122.","Leader, P. J. and Lewthwaite, R. W.",1996,Manchurian Reed Warbler: the first records for Hong Kong.,Hong Kong Bird Report,,1995,,,119-122.
2197,"Lear, R. J. and Bryden, M. M. 1980. A study of the Bottlenose Dolphin _Tursiops truncatus_ in eastern Australian waters. Canberra, ANPWS, Occasional Papers: : .","Lear, R. J. and Bryden, M. M.",1980,A study of the Bottlenose Dolphin _Tursiops truncatus_ in eastern Australian waters.,"Canberra, ANPWS, Occasional Papers",,4,,,
2198,"Leatherwood, S., Hubbs, C. L. and Fisher, M. 1979. First records of Risso's Dolphin (_Grampus griseus_) from the Gulf of California with detailed notes on mass stranding. Transactions of the San Diego Society for Natural History: 19: 45-52.","Leatherwood, S., Hubbs, C. L. and Fisher, M.",1979,First records of Risso's Dolphin (_Grampus griseus_) from the Gulf of California with detailed notes on mass stranding.,Transactions of the San Diego Society for Natural History,19,3,,,45-52.
6657,"LeCroy, M. 1999. Type specimens of new forms of _Lonchura_. Bulletin of the British Ornithologists' Club: 119: 214-220.","LeCroy, M.",1999,Type specimens of new forms of _Lonchura_.,Bulletin of the British Ornithologists' Club,119,4,,,214-220.
971,"Ledant, J.-P. Jacob, J.-P., Jacobs, P., Malher, F., Ochando, B. and Roché, J. 1981. Mise à jour de l'avifaune algérienne. Gerfaut: 71: 295-398.","Ledant, J.-P. Jacob, J.-P., Jacobs, P., Malher, F., Ochando, B. and Roché, J.",1981,Mise à jour de l'avifaune algérienne.,Gerfaut,71,,,,295-398.
972,"Ledger, J. 1985. Egyptian extinction. Quagga: 12: 10-12.","Ledger, J.",1985,Egyptian extinction.,Quagga,12,,,,10-12.
7874,"LeDreff, A. and Raynaud, P. A. 1993. First record of the Eurasian Kestrel (_Falco tinnunculus_) in French Guiana. Journal of Raptor Research: 27: 125.","LeDreff, A. and Raynaud, P. A.",1993,First record of the Eurasian Kestrel (_Falco tinnunculus_) in French Guiana.,Journal of Raptor Research,27,,,,125
29425,"Lee, O.A., Gelwick, F. and Davis, R.W. 2010. Summer foraging tactics in Sea Otters (_Enhydra lutris_): Maintaining foraging efficiencies in a stable population in Alaska. Aquatic Mammals: 36: 351-364.","Lee, O.A., Gelwick, F. and Davis, R.W.",2010,Summer foraging tactics in Sea Otters (_Enhydra lutris_): Maintaining foraging efficiencies in a stable population in Alaska.,Aquatic Mammals,36,4,,,351-364
29581,"Lee, S.-C. 1983. The family Sygnathidae (Pisces: Sygnathiformes) of Taiwan. Bulletin of the Institute of Zoology, Academia Sinica: 22: 67-82.","Lee, S.-C.",1983,The family Sygnathidae (Pisces: Sygnathiformes) of Taiwan.,"Bulletin of the Institute of Zoology, Academia Sinica",22,,,,67-82
7461,"Lee, T. E. Jr and Bradley, R. D. 1992. New distributional records of some mammals from Honduras. Texas Journal of Science: 44: 109-111.","Lee, T. E. Jr and Bradley, R. D.",1992,New distributional records of some mammals from Honduras.,Texas Journal of Science,44,1,,,109-111.
29285,"Leenders, T.A.A.M. and Watkins-Colwell, G.J. 2004. Notes on a collection of amphibians and reptiles from El Salvador. Postilla: 231: 11324.","Leenders, T.A.A.M. and Watkins-Colwell, G.J.",2004,Notes on a collection of amphibians and reptiles from El Salvador.,Postilla,231,,,,Jan-31
2200,"Lefebure, L. W. 1993. Status of the West Indian Manatee. Sirenews, Newsletter of the IUCN/SSC Sirenia Specialist Group: : 12.","Lefebure, L. W.",1993,Status of the West Indian Manatee.,"Sirenews, Newsletter of the IUCN/SSC Sirenia Specialist Group",,20,,,12
28969,"Leggett, K., Fennessy, J. and Schneider, S. 2004. A study of animal movement in the Hoanib River catchment, northwestern Namibia. African Zoology : 39: 41214.","Leggett, K., Fennessy, J. and Schneider, S.",2004,"A study of animal movement in the Hoanib River catchment, northwestern Namibia.",African Zoology ,39,1,,,01-Nov
27965,"Lehman, S.M. 2006. Conservation biology of Malagasy Strepsirhines: a phylogenetic approach. American Journal of Physical Anthropology: : 238-253.","Lehman, S.M.",2006,Conservation biology of Malagasy Strepsirhines: a phylogenetic approach.,American Journal of Physical Anthropology,,130,,,238-253
12589,"Lehr, E. 2001. New records for amphibians and reptiles from Departamentos Pasco and Ucayali, Peru. Herpetological Review: 32: 130-132.","Lehr, E.",2001,"New records for amphibians and reptiles from Departamentos Pasco and Ucayali, Peru.",Herpetological Review,32,2,,,130-132.
28110,"Lehtinen, R.M. 2002. The use of screw pines (_Pandanus_ spp.) by amphibians and reptiles in Madagascar. Herpetological Bulletin: : 20-25.","Lehtinen, R.M.",2002,The use of screw pines (_Pandanus_ spp.) by amphibians and reptiles in Madagascar.,Herpetological Bulletin,,82,,,20-25
28033,"Lehtninen, R.M., Ramanamanjato, J.-B. and Raveloarison, J.G. 2003. Edge effects and extinction proneness in a herpetofauna from Madagascar. Biodiversity and Conservation: 12: 1357-1370.","Lehtninen, R.M., Ramanamanjato, J.-B. and Raveloarison, J.G.",2003,Edge effects and extinction proneness in a herpetofauna from Madagascar.,Biodiversity and Conservation,12,,,,1357-1370
29320,"Lei, R., Engberg, S. E., Andriantompohavana, R., McGuire, S. M., Mittermeier, R. A., Zaonarivelo, J. R., Brenneman, R. A. and Louis Jr, E. E. 2008. Nocturnal lemur diversity at Masoala National Park. Museum of Texas Tech University, Special Publications: 53: 14977.","Lei, R., Engberg, S. E., Andriantompohavana, R., McGuire, S. M., Mittermeier, R. A., Zaonarivelo, J. R., Brenneman, R. A. and Louis Jr, E. E.",2008,Nocturnal lemur diversity at Masoala National Park.,"Museum of Texas Tech University, Special Publications",53,,,,Jan-41
315,"Leim, A. H. and Day, L. R. 1959. Records of uncommon and unusual fishes from eastern Canadian waters, 1950-1958. Journal of the Fisheries Research Board of Canada: 16: 503-514.","Leim, A. H. and Day, L. R.",1959,"Records of uncommon and unusual fishes from eastern Canadian waters, 1950-1958.",Journal of the Fisheries Research Board of Canada,16,,,,503-514.
3441,"Lekagul, B. 1969. Monitors (_Varanus_) of Thailand. Conservation News, S.E. Asia: : 31-32.","Lekagul, B.",1969,Monitors (_Varanus_) of Thailand.,"Conservation News, S.E. Asia",,8,,,31-32.
973,"Lelliott, A. D. 1981. Cheer Pheasants in west-central Nepal. World Pheasant Association Journal: 6: 89-95.","Lelliott, A. D.",1981,Cheer Pheasants in west-central Nepal.,World Pheasant Association Journal,6,,,,89-95
10715,"Lemmens, J. W. T. J. 1993. Reef-building corals (Cnidaria: Scleractinia) from the Watamu Marine Reserve, Kenya: an annotated species list. Zoologische Mededelingen: 67: 453-465.","Lemmens, J. W. T. J.",1993,"Reef-building corals (Cnidaria: Scleractinia) from the Watamu Marine Reserve, Kenya: an annotated species list.",Zoologische Mededelingen,67,,,,453-465.
2991,"Lent, C. 1986. New medicinal and scientific uses of the leech. Nature: 323: 494.","Lent, C.",1986,New medicinal and scientific uses of the leech.,Nature,323,,,,494
10091,"Leonard, P. M. 2001. A Mallard _Anas platyrhynchos_ in the Luangwa Valley. Zambia Bird Report: 1999: 90-91.","Leonard, P. M.",2001,A Mallard _Anas platyrhynchos_ in the Luangwa Valley.,Zambia Bird Report,1999,,,,90-91.
27991,"León-Cortés, J.L., Pérez-Espinoza, F., Marín, L. and Molina-Martínez, A. 2004. Complex habitat requirements and conservation needs of the only extant Baroniinae swallowtail butterfly. Animal Conservation: 7: 241-250.","León-Cortés, J.L., Pérez-Espinoza, F., Marín, L. and Molina-Martínez, A.",2004,Complex habitat requirements and conservation needs of the only extant Baroniinae swallowtail butterfly.,Animal Conservation,7,,,,241-250
26819,"Lerner, A. 2004. A new taxonomically isolated species of the genus _Phelsuma_ Gray, 1825 from the Ampasindava peninsula, Madagascar. Phelsuma: 12: 89-95.","Lerner, A.",2004,"A new taxonomically isolated species of the genus _Phelsuma_ Gray, 1825 from the Ampasindava peninsula, Madagascar.",Phelsuma,12,,,,89-95
27282,"Lesaffre, G. and Perré, Y. 2006. Première mention du Grand-duc du désert _Bubo_ (_bubo_) _ascalaphus_ pour le Burkina Faso. Bulletin of the African Bird Club: 13: 78-79.","Lesaffre, G. and Perré, Y.",2006,Première mention du Grand-duc du désert _Bubo_ (_bubo_) _ascalaphus_ pour le Burkina Faso.,Bulletin of the African Bird Club,13,,,,78-79
27700,"Leslie, A.J., D.N. Penick, J.R. Spotila, and F.V. Paladino. 1996. Leatherback turtle, _Dermochelys coriacea_, nesting and nest success at Tortuguero, Costa Rica, in 1990-1991. Chelonian Conservation and Biology: : 159-168.","Leslie, A.J., D.N. Penick, J.R. Spotila, and F.V. Paladino.",1996,"Leatherback turtle, _Dermochelys coriacea_, nesting and nest success at Tortuguero, Costa Rica, in 1990-1991.",Chelonian Conservation and Biology,,2,,,159-168
29455,"Leslie, D.M.Jr. and Schaller, G.B. 2008. _Pantholops hodgsonii_ (Artiodactyla: Bovidae). Mammalian Species: 817: 41275.","Leslie, D.M.Jr. and Schaller, G.B.",2008,_Pantholops hodgsonii_ (Artiodactyla: Bovidae).,Mammalian Species,817,,,,Jan-13
29449,"Leslie, D.M.Jr. and Schaller, G.B. 2009. _Bos grunniens_ and _Bos mutus_ (Artiodactyla: Bovidae). Mammalian Species: 836: 42736.","Leslie, D.M.Jr. and Schaller, G.B.",2009,_Bos grunniens_ and _Bos mutus_ (Artiodactyla: Bovidae).,Mammalian Species,836,,,,Jan-17
974,"Lesniczak, A. B. 1989. The Black Stork, _Ciconia nigra_, in the environs of Rybnik on the Silesian upland. Chronmy PRzyr. Ojczysta: 45: 68-70.","Lesniczak, A. B.",1989,"The Black Stork, _Ciconia nigra_, in the environs of Rybnik on the Silesian upland.",Chronmy PRzyr. Ojczysta,45,,,,68-70.
8672,"Lesterhuis, A. J. and Clay, R. P. 2001. First record of a Ruddy Turnstone _Arenaria interpres_ in Paraguay. Wader Study Group Bulletin: 95: 68.","Lesterhuis, A. J. and Clay, R. P.",2001,First record of a Ruddy Turnstone _Arenaria interpres_ in Paraguay.,Wader Study Group Bulletin,95,,,,68
25257,"Lesterhuis, A.J. and Clay, R.P. 2003. The first record of Dunlin (_Calidris alpina_) in Paraguay and a summary of South American records of the species. El Hornero: 18: 65-67.","Lesterhuis, A.J. and Clay, R.P.",2003,The first record of Dunlin (_Calidris alpina_) in Paraguay and a summary of South American records of the species.,El Hornero,18,1,,,65-67
4205,"LeSueur, C. P. 1817. Observations on several species of the genus _Actinia_; illustrated by figures. Journal of the Philadelphia Academy of Natural Sciences: 1: 169-180.","LeSueur, C. P.",1817,Observations on several species of the genus _Actinia_; illustrated by figures.,Journal of the Philadelphia Academy of Natural Sciences,1,,,,169-180.
4206,"LeSueur, C. P. 1821. Description de plusieurs animaux appartement aux polypiers lamellifères de M le Chev. de Lamarck. Mémoires du Museum Histoire Naturelle Paris: 6: 271-298.","LeSueur, C. P.",1821,Description de plusieurs animaux appartement aux polypiers lamellifères de M le Chev. de Lamarck.,Mémoires du Museum Histoire Naturelle Paris,6,,,,271-298.
