SpcRecID,CtyRecID,CtyShort
15565,65,Equatorial Guinea
15565,68,Ethiopia
15565,78,Gabon
15565,79,Gambia
15565,82,Ghana
15565,110,Kenya
15565,120,Liberia
15565,127,Malawi
15565,144,Mozambique
15565,146,Namibia
15565,154,Niger
15565,155,Nigeria
15565,175,Rwanda
15565,186,Senegal
15565,188,Sierra Leone
15565,193,Somalia
15565,194,South Africa
15565,198,Sudan [prior to secession of South Sudan]
15565,207,United Republic of Tanzania
15565,218,Uganda
15565,236,Democratic Republic of the Congo
15565,237,Zambia
15565,238,Zimbabwe
30195,161,Pakistan
30195,99,India
30195,148,Nepal
30195,44,China
30195,229,Viet Nam
30195,197,Sri Lanka
30195,13,Australia
30195,145,Myanmar
30195,116,Lao People's Democratic Republic
30195,208,Thailand
30195,222,United States of America
30202,38,Canada
30202,222,United States of America
30202,26,Bolivia
30202,30,Brazil
30202,55,Czech Republic
30202,72,Finland
30202,152,New Zealand
30202,53,Cuba
30202,150,Netherlands Antilles
30202,231,United States Virgin Islands
30208,119,Lesotho
30208,194,South Africa
30208,201,Swaziland
14869,13,Australia
5792,143,Morocco
5792,121,Libyan Arab Jamahiriya
5792,3,Algeria
30343,126,Madagascar
30348,30,Brazil
19517,139,Republic of Moldova
19467,10,Argentina
6195,137,Mexico
19516,14,Austria
19516,81,Germany
19516,103,Ireland
19516,122,Liechtenstein
19516,174,Russian Federation
19517,122,Liechtenstein
19518,122,Liechtenstein
19518,139,Republic of Moldova
13561,27,Bosnia and Herzegovina
13561,52,Croatia
13561,14,Austria
13561,84,Greece
13561,122,Liechtenstein
13561,239,The former Yugoslav Republic of Macedonia
7618,5,Andorra
23062,221,United Kingdom of Great Britain and Northern Ireland
23062,202,Sweden
23062,174,Russian Federation
23062,99,India
23062,107,Japan
23062,44,China
23062,25,Bhutan
23062,148,Nepal
23062,38,Canada
23062,222,United States of America
23062,143,Morocco
23062,196,Spain
23062,170,Portugal
23062,73,France
23062,21,Belgium
23062,149,Netherlands
23062,14,Austria
23062,203,Switzerland
23062,105,Italy
23062,84,Greece
23062,97,Hungary
23062,55,Czech Republic
23062,214,Turkey
23062,169,Poland
23062,159,Norway
23062,161,Pakistan
23062,1,Afghanistan
29740,213,Tunisia
29740,3,Algeria
29740,143,Morocco
29740,219,Ukraine
29740,221,United Kingdom of Great Britain and Northern Ireland
29740,214,Turkey
29740,101,Iran (Islamic Republic of)
29740,1,Afghanistan
29740,99,India
29740,215,Turkmenistan
29740,174,Russian Federation
29740,141,Mongolia
29740,44,China
29740,73,France
29740,81,Germany
29740,105,Italy
29740,38,Canada
29740,222,United States of America
2475,143,Morocco
2477,143,Morocco
2478,143,Morocco
13006,143,Morocco
20731,143,Morocco
22563,143,Morocco
18596,143,Morocco
9461,143,Morocco
9250,143,Morocco
17244,143,Morocco
10707,143,Morocco
22880,107,Japan
30481,100,Indonesia
9652,65,Equatorial Guinea
3350,65,Equatorial Guinea
20652,65,Equatorial Guinea
667,65,Equatorial Guinea
9230,65,Equatorial Guinea
17724,65,Equatorial Guinea
17742,65,Equatorial Guinea
12714,65,Equatorial Guinea
20729,150,Netherlands Antilles
2762,30,Brazil
13244,221,United Kingdom of Great Britain and Northern Ireland
19516,11,Armenia
19517,11,Armenia
13561,11,Armenia
3608,162,Palau
8005,177,Saint Helena
6336,177,Saint Helena
23062,13,Australia
2476,99,India
2476,228,Venezuela (Bolivarian Republic of)
2478,228,Venezuela (Bolivarian Republic of)
2478,103,Ireland
13006,51,Costa Rica
13006,196,Spain
11140,196,Spain
13561,190,Slovakia
7073,55,Czech Republic
7073,190,Slovakia
17609,55,Czech Republic
17609,190,Slovakia
1219,55,Czech Republic
1219,190,Slovakia
1224,55,Czech Republic
1224,190,Slovakia
1225,55,Czech Republic
1225,190,Slovakia
1231,55,Czech Republic
1231,190,Slovakia
1233,55,Czech Republic
1233,190,Slovakia
2457,190,Slovakia
3057,55,Czech Republic
3057,190,Slovakia
3060,55,Czech Republic
3060,190,Slovakia
12811,55,Czech Republic
12811,190,Slovakia
15802,55,Czech Republic
15802,190,Slovakia
15943,55,Czech Republic
15943,190,Slovakia
92,55,Czech Republic
544,55,Czech Republic
544,190,Slovakia
1957,55,Czech Republic
1957,190,Slovakia
3367,55,Czech Republic
3367,190,Slovakia
4904,55,Czech Republic
4904,190,Slovakia
7094,55,Czech Republic
9589,55,Czech Republic
9589,190,Slovakia
10036,55,Czech Republic
10036,190,Slovakia
14552,55,Czech Republic
14552,190,Slovakia
8447,55,Czech Republic
8447,190,Slovakia
8472,55,Czech Republic
9519,55,Czech Republic
9519,190,Slovakia
18071,55,Czech Republic
21677,190,Slovakia
14916,55,Czech Republic
14916,190,Slovakia
21169,55,Czech Republic
21169,190,Slovakia
4000,55,Czech Republic
4000,190,Slovakia
30569,53,Cuba
30586,30,Brazil
30600,53,Cuba
15713,171,Puerto Rico
15713,230,British Virgin Islands
15713,231,United States Virgin Islands
30672,43,Chile
30672,166,Peru
7700,13,Australia
16071,100,Indonesia
31541,44,China
31541,116,Lao People's Democratic Republic
31541,229,Viet Nam
31541,222,United States of America
2480,199,Suriname
2480,10,Argentina
2480,8,Antarctica
2480,43,Chile
2480,13,Australia
2480,194,South Africa
2480,152,New Zealand
5958,44,China
5958,116,Lao People's Democratic Republic
5958,189,Singapore
5955,116,Lao People's Democratic Republic
5962,96,Hong Kong SAR
31814,51,Costa Rica
31814,163,Panama
31814,47,Colombia
31814,228,Venezuela (Bolivarian Republic of)
31814,75,French Guiana
31814,92,Guyana
31814,199,Suriname
31816,86,Grenada
31816,181,Saint Vincent and the Grenadines
31817,51,Costa Rica
31817,163,Panama
105219,30,Brazil
31831,10,Argentina
31831,224,Uruguay
31831,30,Brazil
31831,165,Paraguay
17609,180,Saint Pierre and Miquelon
17609,124,Luxembourg
6196,137,Mexico
22588,222,United States of America
32054,222,United States of America
32054,137,Mexico
32054,89,Guatemala
32054,53,Cuba
32054,38,Canada
32054,152,New Zealand
32054,16,Bahamas
32054,171,Puerto Rico
32054,93,Haiti
32054,60,Dominican Republic
32070,100,Indonesia
32077,62,Ecuador
32087,233,Western Sahara
32092,51,Costa Rica
32092,163,Panama
32122,99,India
32123,36,Cambodia
32123,116,Lao People's Democratic Republic
32123,208,Thailand
32123,229,Viet Nam
14315,208,Thailand
32149,137,Mexico
7073,112,Democratic People's Republic of Korea
30756,229,Viet Nam
30756,208,Thailand
30756,167,Philippines
30756,145,Myanmar
30756,128,Malaysia
30756,113,Republic of Korea 
30756,116,Lao People's Democratic Republic
30756,100,Indonesia
30756,99,India
30756,44,China
30756,36,Cambodia
30756,107,Japan
30756,112,Democratic People's Republic of Korea
17274,215,Turkmenistan
17274,101,Iran (Islamic Republic of)
17274,161,Pakistan
17274,1,Afghanistan
22820,1,Afghanistan
22820,99,India
22820,109,Kazakhstan
22820,115,Kyrgyzstan
22820,148,Nepal
22820,161,Pakistan
22820,206,Tajikistan
22820,225,Uzbekistan
4447,80,Georgia
9006,7,Anguilla
10240,119,Lesotho
32233,28,Botswana
32233,194,South Africa
32234,110,Kenya
32234,207,United Republic of Tanzania
32234,144,Mozambique
32234,194,South Africa
32234,201,Swaziland
32234,236,Democratic Republic of the Congo
32234,237,Zambia
32234,238,Zimbabwe
32234,28,Botswana
16525,31,British Indian Ocean Territory
16525,144,Mozambique
16525,237,Zambia
16525,238,Zimbabwe
16525,194,South Africa
16525,28,Botswana
16525,187,Seychelles
16525,135,Mauritius
32258,44,China
32258,112,Democratic People's Republic of Korea
32258,113,Republic of Korea 
32258,205,"Taiwan, Province of China"
32258,107,Japan
32258,38,Canada
32258,222,United States of America
32263,44,China
32263,229,Viet Nam
32264,38,Canada
32264,222,United States of America
32265,161,Pakistan
32265,99,India
32265,148,Nepal
32265,18,Bangladesh
32266,18,Bangladesh
32266,99,India
32267,208,Thailand
32267,229,Viet Nam
32267,128,Malaysia
32267,100,Indonesia
32268,44,China
32268,205,"Taiwan, Province of China"
32268,229,Viet Nam
32268,107,Japan
32270,44,China
32270,229,Viet Nam
32270,99,India
32270,145,Myanmar
32270,208,Thailand
32272,145,Myanmar
32272,208,Thailand
32272,229,Viet Nam
32272,128,Malaysia
32272,100,Indonesia
27923,99,India
27923,161,Pakistan
27923,148,Nepal
27923,18,Bangladesh
29035,99,India
29035,18,Bangladesh
14913,112,Democratic People's Republic of Korea
17430,112,Democratic People's Republic of Korea
23058,102,Iraq
23062,112,Democratic People's Republic of Korea
23062,113,Republic of Korea 
23062,141,Mongolia
23062,11,Armenia
23062,15,Azerbaijan
23062,80,Georgia
23062,20,Belarus
23062,139,Republic of Moldova
23062,219,Ukraine
23062,101,Iran (Islamic Republic of)
23062,102,Iraq
23062,103,Ireland
23062,3,Algeria
23062,2,Albania
23062,5,Andorra
23062,27,Bosnia and Herzegovina
23062,33,Bulgaria
23062,52,Croatia
23062,57,Denmark
23062,63,Egypt
23062,67,Estonia
23062,72,Finland
23062,81,Germany
23062,83,Gibraltar
23062,54,Cyprus
23062,104,Israel
23062,108,Jordan
23062,109,Kazakhstan
23062,114,Kuwait
23062,115,Kyrgyzstan
23062,117,Latvia
23062,118,Lebanon
23062,121,Libyan Arab Jamahiriya
23062,122,Liechtenstein
23062,123,Lithuania
23062,124,Luxembourg
23062,239,The former Yugoslav Republic of Macedonia
23062,160,Oman
23062,173,Romania
23062,185,Saudi Arabia
23062,190,Slovakia
23062,191,Slovenia
23062,204,Syrian Arab Republic
23062,206,Tajikistan
23062,213,Tunisia
23062,215,Turkmenistan
23062,220,United Arab Emirates
23062,225,Uzbekistan
23062,233,Western Sahara
23062,234,Yemen
29740,112,Democratic People's Republic of Korea
32401,164,Papua New Guinea
32402,100,Indonesia
32402,164,Papua New Guinea
32403,126,Madagascar
6610,113,Republic of Korea 
3057,113,Republic of Korea 
9515,113,Republic of Korea 
9521,113,Republic of Korea 
22563,192,Solomon Islands
32979,13,Australia
32979,164,Papua New Guinea
7815,16,Bahamas
5327,89,Guatemala
5327,95,Honduras
29339,181,Saint Vincent and the Grenadines
31817,47,Colombia
31817,228,Venezuela (Bolivarian Republic of)
31817,212,Trinidad and Tobago
8092,1,Afghanistan
8092,141,Mongolia
8086,234,Yemen
8093,188,Sierra Leone
22997,15,Azerbaijan
22997,80,Georgia
22997,225,Uzbekistan
33134,100,Indonesia
33134,164,Papua New Guinea
11140,224,Uruguay
20730,30,Brazil
20731,150,Netherlands Antilles
20733,150,Netherlands Antilles
22563,158,Northern Mariana Islands
19996,234,Yemen
19996,17,Bahrain
19996,220,United Arab Emirates
19996,185,Saudi Arabia
19996,114,Kuwait
19996,63,Egypt
19996,143,Morocco
19996,134,Mauritania
19996,186,Senegal
19996,130,Mali
19996,154,Niger
19996,121,Libyan Arab Jamahiriya
19996,213,Tunisia
19996,3,Algeria
19996,104,Israel
19996,102,Iraq
19996,101,Iran (Islamic Republic of)
19996,108,Jordan
33480,89,Guatemala
14308,96,Hong Kong SAR
2058,13,Australia
2062,94,Heard Island and McDonald Islands
2062,48,Comoros
9249,43,Chile
15421,228,Venezuela (Bolivarian Republic of)
20731,43,Chile
20738,43,Chile
17027,123,Lithuania
665,130,Mali
19996,155,Nigeria
19996,233,Western Sahara
34039,145,Myanmar
3356,228,Venezuela (Bolivarian Republic of)
1954,237,Zambia
8445,237,Zambia
9943,116,Lao People's Democratic Republic
10041,116,Lao People's Democratic Republic
32267,116,Lao People's Democratic Republic
32270,116,Lao People's Democratic Republic
19797,116,Lao People's Democratic Republic
32272,116,Lao People's Democratic Republic
13561,215,Turkmenistan
9519,215,Turkmenistan
9521,215,Turkmenistan
8095,215,Turkmenistan
23105,25,Bhutan
15374,25,Bhutan
34501,152,New Zealand
34502,152,New Zealand
23347,126,Madagascar
23348,126,Madagascar
16564,221,United Kingdom of Great Britain and Northern Ireland
11048,150,Netherlands Antilles
11048,205,"Taiwan, Province of China"
13245,150,Netherlands Antilles
23344,126,Madagascar
14024,116,Lao People's Democratic Republic
30137,116,Lao People's Democratic Republic
18766,116,Lao People's Democratic Republic
13561,116,Lao People's Democratic Republic
34927,143,Morocco
34927,3,Algeria
34927,213,Tunisia
34927,121,Libyan Arab Jamahiriya
34927,63,Egypt
34927,130,Mali
34927,102,Iraq
5658,47,Colombia
5658,228,Venezuela (Bolivarian Republic of)
5658,166,Peru
6815,47,Colombia
7094,160,Oman
89,160,Oman
11312,160,Oman
11312,104,Israel
11312,44,China
14913,109,Kazakhstan
14916,109,Kazakhstan
20772,23,Benin
17890,155,Nigeria
2457,187,Seychelles
1958,143,Morocco
1238,152,New Zealand
1239,152,New Zealand
22868,13,Australia
35567,164,Papua New Guinea
35567,13,Australia
35568,13,Australia
6402,25,Bhutan
2169,25,Bhutan
2167,25,Bhutan
18071,25,Bhutan
2439,25,Bhutan
9658,25,Bhutan
1956,25,Bhutan
8451,25,Bhutan
7073,109,Kazakhstan
21833,109,Kazakhstan
1228,109,Kazakhstan
104,109,Kazakhstan
1958,109,Kazakhstan
10036,109,Kazakhstan
16628,109,Kazakhstan
8460,109,Kazakhstan
8467,109,Kazakhstan
8472,109,Kazakhstan
9521,109,Kazakhstan
9522,109,Kazakhstan
9526,109,Kazakhstan
18071,109,Kazakhstan
9223,109,Kazakhstan
14786,109,Kazakhstan
20902,109,Kazakhstan
20908,109,Kazakhstan
11312,225,Uzbekistan
8366,79,Gambia
8478,23,Benin
19052,238,Zimbabwe
10561,38,Canada
35361,95,Honduras
6028,222,United States of America
20640,113,Republic of Korea 
4866,160,Oman
8443,160,Oman
8467,160,Oman
21677,160,Oman
35626,126,Madagascar
18071,134,Mauritania
983,134,Mauritania
14733,184,São Tomé and Principe
17892,37,Cameroon
3367,127,Malawi
4189,116,Lao People's Democratic Republic
4189,189,Singapore
14024,141,Mongolia
13896,25,Bhutan
13896,99,India
13896,145,Myanmar
13896,148,Nepal
13897,109,Kazakhstan
7092,196,Spain
20911,79,Gambia
16782,218,Uganda
13561,201,Swaziland
12765,201,Swaziland
10780,201,Swaziland
15565,201,Swaziland
13561,112,Democratic People's Republic of Korea
13561,113,Republic of Korea 
15955,113,Republic of Korea 
9592,236,Democratic Republic of the Congo
2536,236,Democratic Republic of the Congo
22564,236,Democratic Republic of the Congo
3353,37,Cameroon
10035,37,Cameroon
17046,37,Cameroon
14575,37,Cameroon
8366,37,Cameroon
38892,100,Indonesia
22461,26,Bolivia
22461,47,Colombia
22461,62,Ecuador
22461,75,French Guiana
22461,92,Guyana
22461,166,Peru
22461,199,Suriname
22461,212,Trinidad and Tobago
22461,228,Venezuela (Bolivarian Republic of)
38897,194,South Africa
38899,194,South Africa
8005,194,South Africa
4615,194,South Africa
7956,109,Kazakhstan
29740,10,Argentina
29740,43,Chile
29740,13,Australia
29740,152,New Zealand
29740,25,Bhutan
29740,109,Kazakhstan
29740,206,Tajikistan
29740,225,Uzbekistan
29740,161,Pakistan
29740,196,Spain
29740,170,Portugal
29740,203,Switzerland
29740,14,Austria
29740,21,Belgium
29740,149,Netherlands
29740,124,Luxembourg
29740,80,Georgia
29740,55,Czech Republic
29740,190,Slovakia
29740,191,Slovenia
29740,52,Croatia
29740,27,Bosnia and Herzegovina
29740,239,The former Yugoslav Republic of Macedonia
29740,97,Hungary
29740,57,Denmark
29740,169,Poland
29740,33,Bulgaria
29740,173,Romania
29740,159,Norway
29740,202,Sweden
29740,11,Armenia
29740,15,Azerbaijan
29740,67,Estonia
29740,117,Latvia
29740,123,Lithuania
29740,20,Belarus
29741,214,Turkey
29741,123,Lithuania
29741,219,Ukraine
29741,202,Sweden
29741,194,South Africa
29741,13,Australia
29741,152,New Zealand
29741,222,United States of America
29741,10,Argentina
29741,43,Chile
29741,166,Peru
29741,224,Uruguay
29741,71,Fiji
29741,38,Canada
29741,221,United Kingdom of Great Britain and Northern Ireland
29741,103,Ireland
29741,73,France
29741,196,Spain
29741,81,Germany
29741,105,Italy
29741,14,Austria
29741,57,Denmark
29741,169,Poland
29741,72,Finland
29741,190,Slovakia
29741,97,Hungary
29741,33,Bulgaria
29741,173,Romania
30202,89,Guatemala
30202,137,Mexico
3791,161,Pakistan
3792,161,Pakistan
6674,137,Mexico
3897,170,Portugal
4615,170,Portugal
8005,170,Portugal
6494,170,Portugal
13245,170,Portugal
15421,170,Portugal
13006,170,Portugal
2474,170,Portugal
2475,170,Portugal
2477,170,Portugal
29741,170,Portugal
29741,203,Switzerland
29672,204,Syrian Arab Republic
29672,104,Israel
29672,118,Lebanon
29672,108,Jordan
3744,105,Italy
10274,218,Uganda
12826,161,Pakistan
18596,161,Pakistan
23211,161,Pakistan
14015,161,Pakistan
23039,161,Pakistan
16103,161,Pakistan
15874,161,Pakistan
8540,118,Lebanon
8541,118,Lebanon
4185,6,Angola
9425,189,Singapore
39649,64,El Salvador
39649,89,Guatemala
39649,95,Honduras
39649,137,Mexico
39649,153,Nicaragua
3897,159,Norway
3897,221,United Kingdom of Great Britain and Northern Ireland
3897,103,Ireland
3897,57,Denmark
3897,169,Poland
3897,149,Netherlands
3897,21,Belgium
3897,196,Spain
3897,131,Malta
4615,221,United Kingdom of Great Britain and Northern Ireland
4615,149,Netherlands
4615,21,Belgium
4615,73,France
4615,196,Spain
4615,84,Greece
4615,131,Malta
4615,105,Italy
4615,33,Bulgaria
8005,73,France
8005,196,Spain
8005,2,Albania
8005,131,Malta
8005,105,Italy
11533,221,United Kingdom of Great Britain and Northern Ireland
11533,103,Ireland
11533,149,Netherlands
11533,73,France
11533,170,Portugal
11533,131,Malta
11534,170,Portugal
6494,98,Iceland
6494,174,Russian Federation
6494,43,Chile
6494,159,Norway
6494,202,Sweden
6494,149,Netherlands
6494,221,United Kingdom of Great Britain and Northern Ireland
6494,103,Ireland
6494,73,France
6494,196,Spain
6494,131,Malta
6494,84,Greece
22997,139,Republic of Moldova
2477,47,Colombia
13006,47,Colombia
11534,47,Colombia
20729,47,Colombia
20733,47,Colombia
20731,47,Colombia
32266,148,Nepal
4430,84,Greece
5664,58,Djibouti
4452,58,Djibouti
19027,58,Djibouti
8086,58,Djibouti
8094,58,Djibouti
3897,58,Djibouti
11534,58,Djibouti
6494,58,Djibouti
9012,58,Djibouti
19518,58,Djibouti
4716,58,Djibouti
15951,58,Djibouti
219,58,Djibouti
18372,58,Djibouti
10780,58,Djibouti
13109,58,Djibouti
4940,58,Djibouti
2476,58,Djibouti
9461,58,Djibouti
9249,58,Djibouti
18596,58,Djibouti
15421,58,Djibouti
17244,58,Djibouti
23211,58,Djibouti
15565,58,Djibouti
12392,58,Djibouti
7949,58,Djibouti
7950,58,Djibouti
10103,58,Djibouti
10746,58,Djibouti
17742,23,Benin
20470,23,Benin
2165,56,Côte d'Ivoire
4866,90,Guinea
121,90,Guinea
20062,90,Guinea
17722,90,Guinea
22970,90,Guinea
17609,119,Lesotho
17045,119,Lesotho
41592,30,Brazil
41593,100,Indonesia
41608,101,Iran (Islamic Republic of)
41608,109,Kazakhstan
41608,215,Turkmenistan
41608,225,Uzbekistan
41607,206,Tajikistan
41607,215,Turkmenistan
41607,225,Uzbekistan
